Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,ul. Twarda 18,Russia,USA Warehouse,Poland Warehouse,UAE Warehouse,CAD Warhause
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XL,Color,Pink Peony#F99FC9,,,Milla400-11,,,1000,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XL,Color,Hydrangea#F5E1A4,,,Milla400-11,,,994,0,1,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XL,Color,Blue Peony#9595D2,,,Milla400-11,,,999,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XL,Color,Apple Blossom#D9EA9A,,,Milla400-11,,,988,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,L,Color,Pink Peony#F99FC9,,,Milla400-11,,,998,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,L,Color,Hydrangea#F5E1A4,,,Milla400-11,,,986,0,3,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,L,Color,Blue Peony#9595D2,,,Milla400-11,,,996,0,1,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,L,Color,Apple Blossom#D9EA9A,,,Milla400-11,,,977,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,M,Color,Pink Peony#F99FC9,,,Milla400-11,,,999,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,M,Color,Hydrangea#F5E1A4,,,Milla400-11,,,974,0,2,1,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,M,Color,Blue Peony#9595D2,,,Milla400-11,,,995,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,M,Color,Apple Blossom#D9EA9A,,,Milla400-11,,,942,0,2,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,S,Color,Pink Peony#F99FC9,,,Milla400-11,,,996,0,2,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,S,Color,Hydrangea#F5E1A4,,,Milla400-11,,,964,0,1,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,S,Color,Blue Peony#9595D2,,,Milla400-11,,,993,0,1,1,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,S,Color,Apple Blossom#D9EA9A,,,Milla400-11,,,900,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XS,Color,Pink Peony#F99FC9,,,Milla400-11,,,998,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XS,Color,Hydrangea#F5E1A4,,,Milla400-11,,,974,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XS,Color,Blue Peony#9595D2,,,Milla400-11,,,998,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XS,Color,Apple Blossom#D9EA9A,,,Milla400-11,,,959,0,1,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XXS,Color,Pink Peony#F99FC9,,,Milla400-11,,,1000,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XXS,Color,Hydrangea#F5E1A4,,,Milla400-11,,,992,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XXS,Color,Blue Peony#9595D2,,,Milla400-11,,,999,0,0,0,0,not stocked
tender-spaghetti-strap-midi-dress-with-a-flared-full-skirt-and-a-delicate-floral-print,Tender spaghetti strap midi dress with a flared full skirt and a delicate floral print,Size,XXS,Color,Apple Blossom#D9EA9A,,,Milla400-11,,,987,0,0,0,0,not stocked
mock-neck-sleeveless-evening-dress-with-a-delicate-pastel-floral-print,Mock neck sleeveless evening dress with a delicate pastel floral print,Size,XXL,Color,Apple Blossom#D9EA9A,,,Milla400-12,,,1000,0,0,0,0,not stocked
mock-neck-sleeveless-evening-dress-with-a-delicate-pastel-floral-print,Mock neck sleeveless evening dress with a delicate pastel floral print,Size,XL,Color,Apple Blossom#D9EA9A,,,Milla400-12,,,998,0,0,0,0,not stocked
mock-neck-sleeveless-evening-dress-with-a-delicate-pastel-floral-print,Mock neck sleeveless evening dress with a delicate pastel floral print,Size,L,Color,Apple Blossom#D9EA9A,,,Milla400-12,,,997,0,0,0,0,not stocked
mock-neck-sleeveless-evening-dress-with-a-delicate-pastel-floral-print,Mock neck sleeveless evening dress with a delicate pastel floral print,Size,M,Color,Apple Blossom#D9EA9A,,,Milla400-12,,,988,0,4,0,0,not stocked
mock-neck-sleeveless-evening-dress-with-a-delicate-pastel-floral-print,Mock neck sleeveless evening dress with a delicate pastel floral print,Size,S,Color,Apple Blossom#D9EA9A,,,Milla400-12,,,984,0,0,1,0,not stocked
mock-neck-sleeveless-evening-dress-with-a-delicate-pastel-floral-print,Mock neck sleeveless evening dress with a delicate pastel floral print,Size,XS,Color,Apple Blossom#D9EA9A,,,Milla400-12,,,992,0,2,0,0,not stocked
mock-neck-sleeveless-evening-dress-with-a-delicate-pastel-floral-print,Mock neck sleeveless evening dress with a delicate pastel floral print,Size,XXS,Color,Apple Blossom#D9EA9A,,,Milla400-12,,,999,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXL,Color,Apple Blossom#D9EA9A,,,Milla400-5,,,997,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXL,Color,Blue Peony#9595D2,,,Milla400-5,,,999,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXL,Color,Hydrangea#F5E1A4,,,Milla400-5,,,998,0,1,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXL,Color,Pink Peony#F99FC9,,,Milla400-5,,,997,0,1,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XL,Color,Apple Blossom#D9EA9A,,,Milla400-5,,,997,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XL,Color,Blue Peony#9595D2,,,Milla400-5,,,1000,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XL,Color,Hydrangea#F5E1A4,,,Milla400-5,,,997,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XL,Color,Pink Peony#F99FC9,,,Milla400-5,,,1000,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,L,Color,Apple Blossom#D9EA9A,,,Milla400-5,,,992,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,L,Color,Blue Peony#9595D2,,,Milla400-5,,,999,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,L,Color,Hydrangea#F5E1A4,,,Milla400-5,,,997,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,L,Color,Pink Peony#F99FC9,,,Milla400-5,,,999,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,M,Color,Apple Blossom#D9EA9A,,,Milla400-5,,,984,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,M,Color,Blue Peony#9595D2,,,Milla400-5,,,1000,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,M,Color,Hydrangea#F5E1A4,,,Milla400-5,,,988,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,M,Color,Pink Peony#F99FC9,,,Milla400-5,,,995,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,S,Color,Apple Blossom#D9EA9A,,,Milla400-5,,,974,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,S,Color,Blue Peony#9595D2,,,Milla400-5,,,997,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,S,Color,Hydrangea#F5E1A4,,,Milla400-5,,,983,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,S,Color,Pink Peony#F99FC9,,,Milla400-5,,,995,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XS,Color,Apple Blossom#D9EA9A,,,Milla400-5,,,991,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XS,Color,Blue Peony#9595D2,,,Milla400-5,,,999,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XS,Color,Hydrangea#F5E1A4,,,Milla400-5,,,996,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XS,Color,Pink Peony#F99FC9,,,Milla400-5,,,1000,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXS,Color,Apple Blossom#D9EA9A,,,Milla400-5,,,996,0,1,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXS,Color,Blue Peony#9595D2,,,Milla400-5,,,1000,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXS,Color,Hydrangea#F5E1A4,,,Milla400-5,,,998,0,0,0,0,not stocked
feminine-off-the-shoulder-maxi-dress-with-voluminous-sheer-sleeves,Feminine off-the-shoulder maxi dress with voluminous sheer sleeves,Size,XXS,Color,Pink Peony#F99FC9,,,Milla400-5,,,1000,0,0,0,0,not stocked
maxi-floral-print-evening-gown-in-pink-peony-color,Maxi floral print evening gown in pink peony color,Size,XXL,Color,Pink Peony#F99FC9,,,Milla400-13,,,1000,0,0,0,0,not stocked
maxi-floral-print-evening-gown-in-pink-peony-color,Maxi floral print evening gown in pink peony color,Size,XL,Color,Pink Peony#F99FC9,,,Milla400-13,,,1000,0,0,0,0,not stocked
maxi-floral-print-evening-gown-in-pink-peony-color,Maxi floral print evening gown in pink peony color,Size,L,Color,Pink Peony#F99FC9,,,Milla400-13,,,1000,0,0,0,0,not stocked
maxi-floral-print-evening-gown-in-pink-peony-color,Maxi floral print evening gown in pink peony color,Size,M,Color,Pink Peony#F99FC9,,,Milla400-13,,,996,0,0,0,0,not stocked
maxi-floral-print-evening-gown-in-pink-peony-color,Maxi floral print evening gown in pink peony color,Size,S,Color,Pink Peony#F99FC9,,,Milla400-13,,,996,0,1,0,0,not stocked
maxi-floral-print-evening-gown-in-pink-peony-color,Maxi floral print evening gown in pink peony color,Size,XS,Color,Pink Peony#F99FC9,,,Milla400-13,,,1000,0,0,0,0,not stocked
maxi-floral-print-evening-gown-in-pink-peony-color,Maxi floral print evening gown in pink peony color,Size,XXS,Color,Pink Peony#F99FC9,,,Milla400-13,,,999,0,0,0,0,not stocked
delicate-cowl-neck-maxi-slip-dress-with-a-blue-floral-watercolor-print,Delicate cowl neck maxi slip dress with a blue floral watercolor print,Size,XXL,Color,Lavender Lace#303AB2,,,Milla400-14,,,1000,0,0,0,0,not stocked
delicate-cowl-neck-maxi-slip-dress-with-a-blue-floral-watercolor-print,Delicate cowl neck maxi slip dress with a blue floral watercolor print,Size,XL,Color,Lavender Lace#303AB2,,,Milla400-14,,,1000,0,0,0,0,not stocked
delicate-cowl-neck-maxi-slip-dress-with-a-blue-floral-watercolor-print,Delicate cowl neck maxi slip dress with a blue floral watercolor print,Size,L,Color,Lavender Lace#303AB2,,,Milla400-14,,,1000,0,0,0,0,not stocked
delicate-cowl-neck-maxi-slip-dress-with-a-blue-floral-watercolor-print,Delicate cowl neck maxi slip dress with a blue floral watercolor print,Size,M,Color,Lavender Lace#303AB2,,,Milla400-14,,,993,0,0,1,0,not stocked
delicate-cowl-neck-maxi-slip-dress-with-a-blue-floral-watercolor-print,Delicate cowl neck maxi slip dress with a blue floral watercolor print,Size,S,Color,Lavender Lace#303AB2,,,Milla400-14,,,993,0,0,0,0,not stocked
delicate-cowl-neck-maxi-slip-dress-with-a-blue-floral-watercolor-print,Delicate cowl neck maxi slip dress with a blue floral watercolor print,Size,XS,Color,Lavender Lace#303AB2,,,Milla400-14,,,995,0,0,1,0,not stocked
delicate-cowl-neck-maxi-slip-dress-with-a-blue-floral-watercolor-print,Delicate cowl neck maxi slip dress with a blue floral watercolor print,Size,XXS,Color,Lavender Lace#303AB2,,,Milla400-14,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XXL,Color,Pink Peony#F99FC9,,,Milla400-15,,,999,0,1,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XXL,Color,Blue Peony#9595D2,,,Milla400-15,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XL,Color,Pink Peony#F99FC9,,,Milla400-15,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XL,Color,Blue Peony#9595D2,,,Milla400-15,,,999,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,L,Color,Pink Peony#F99FC9,,,Milla400-15,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,L,Color,Blue Peony#9595D2,,,Milla400-15,,,999,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,M,Color,Pink Peony#F99FC9,,,Milla400-15,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,M,Color,Blue Peony#9595D2,,,Milla400-15,,,999,0,0,1,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,S,Color,Pink Peony#F99FC9,,,Milla400-15,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,S,Color,Blue Peony#9595D2,,,Milla400-15,,,999,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XS,Color,Pink Peony#F99FC9,,,Milla400-15,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XS,Color,Blue Peony#9595D2,,,Milla400-15,,,999,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XXS,Color,Pink Peony#F99FC9,,,Milla400-15,,,1000,0,0,0,0,not stocked
delicate-off-the-shoulder-cocktail-dress-with-a-floral-print,Delicate off-the-shoulder cocktail dress with a floral print,Size,XXS,Color,Blue Peony#9595D2,,,Milla400-15,,,999,0,0,1,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Apple Blossom#D9EA9A,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Blue Peony#9595D2,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Hydrangea#F5E1A4,,,Milla400-3,,,999,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Pink Peony#F99FC9,,,Milla400-3,,,999,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Apple Blossom#D9EA9A,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Blue Peony#9595D2,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Hydrangea#F5E1A4,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Pink Peony#F99FC9,,,Milla400-3,,,998,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Apple Blossom#D9EA9A,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Blue Peony#9595D2,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Hydrangea#F5E1A4,,,Milla400-3,,,999,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Pink Peony#F99FC9,,,Milla400-3,,,998,0,1,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Apple Blossom#D9EA9A,,,Milla400-3,,,996,0,1,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Blue Peony#9595D2,,,Milla400-3,,,999,0,1,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Hydrangea#F5E1A4,,,Milla400-3,,,998,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Pink Peony#F99FC9,,,Milla400-3,,,992,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Apple Blossom#D9EA9A,,,Milla400-3,,,996,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Blue Peony#9595D2,,,Milla400-3,,,998,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Hydrangea#F5E1A4,,,Milla400-3,,,997,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Pink Peony#F99FC9,,,Milla400-3,,,990,0,3,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Apple Blossom#D9EA9A,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Blue Peony#9595D2,,,Milla400-3,,,996,0,2,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Hydrangea#F5E1A4,,,Milla400-3,,,997,0,1,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Pink Peony#F99FC9,,,Milla400-3,,,995,0,1,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Apple Blossom#D9EA9A,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Blue Peony#9595D2,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Hydrangea#F5E1A4,,,Milla400-3,,,1000,0,0,0,0,not stocked
chic-off-the-shoulder-maxi-dress-with-a-delicate-floral-print,Chic off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Pink Peony#F99FC9,,,Milla400-3,,,999,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,XXL,Color,Pink Peony#F99FC9,,,Milla400-6,,,1000,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,XXL,Color,Blue Peony#9595D2,,,Milla400-6,,,1000,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,XL,Color,Pink Peony#F99FC9,,,Milla400-6,,,999,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,XL,Color,Blue Peony#9595D2,,,Milla400-6,,,1000,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,L,Color,Pink Peony#F99FC9,,,Milla400-6,,,1000,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,L,Color,Blue Peony#9595D2,,,Milla400-6,,,1000,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,M,Color,Pink Peony#F99FC9,,,Milla400-6,,,999,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,M,Color,Blue Peony#9595D2,,,Milla400-6,,,997,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,S,Color,Pink Peony#F99FC9,,,Milla400-6,,,996,0,0,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,S,Color,Blue Peony#9595D2,,,Milla400-6,,,997,0,1,0,0,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-1,Delicate strapless cocktail dress with a floral print,Size,XS,Color,Pink Peony#F99FC9,,,Milla400-6,,,999,0,0,0,0,not stocked
