Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,ul. Twarda 18,Russia,USA Warehouse,Poland Warehouse,UAE Warehouse,CAD Warhause
alima-chic-sparkly-maxi-evening-dress-black-friday,Alima Chic Sparkly Maxi Evening Dress,Size,XS,Color,Black #000000,,,MLR600-11,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
alima-chic-sparkly-maxi-evening-dress-black-friday,Alima Chic Sparkly Maxi Evening Dress,Size,XXS,Color,Golden #DAC287,,,MLR600-13,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
alima-chic-sparkly-maxi-evening-dress-black-friday,Alima Chic Sparkly Maxi Evening Dress,Size,XXS,Color,Navy #223A5E,,,MLR600-12,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
alima-chic-sparkly-maxi-evening-dress-black-friday,Alima Chic Sparkly Maxi Evening Dress,Size,XXS,Color,Black #000000,,,MLR600-11,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XXL,Color,MistyRose #CAA39A,,,MLR600-16,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XXL,Color,Silver #A19FA5,,,MLR600-15,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XXL,Color,Black #000000,,,MLR600-14,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XL,Color,MistyRose #CAA39A,,,MLR600-16,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XL,Color,Silver #A19FA5,,,MLR600-15,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XL,Color,Black #000000,,,MLR600-14,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,L,Color,MistyRose #CAA39A,,,MLR600-16,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,L,Color,Silver #A19FA5,,,MLR600-15,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,L,Color,Black #000000,,,MLR600-14,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,M,Color,MistyRose #CAA39A,,,MLR600-16,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,M,Color,Silver #A19FA5,,,MLR600-15,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,M,Color,Black #000000,,,MLR600-14,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,S,Color,MistyRose #CAA39A,,,MLR600-16,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,S,Color,Silver #A19FA5,,,MLR600-15,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,S,Color,Black #000000,,,MLR600-14,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XS,Color,MistyRose #CAA39A,,,MLR600-16,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XS,Color,Silver #A19FA5,,,MLR600-15,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XS,Color,Black #000000,,,MLR600-14,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XXS,Color,MistyRose #CAA39A,,,MLR600-16,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XXS,Color,Silver #A19FA5,,,MLR600-15,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
malena-black-friday,Malena One-Shoulder Party Dress,Size,XXS,Color,Black #000000,,,MLR600-14,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXL,Color,MistyRose #CAA39A,,,MLR600-20,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXL,Color,Black #000000,,,MLR600-19,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXL,Color,Silver #A19FA5,,,MLR600-18,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXL,Color,White #F5F7F6,,,MLR600-17,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XL,Color,MistyRose #CAA39A,,,MLR600-20,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XL,Color,Black #000000,,,MLR600-19,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XL,Color,Silver #A19FA5,,,MLR600-18,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XL,Color,White #F5F7F6,,,MLR600-17,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,L,Color,MistyRose #CAA39A,,,MLR600-20,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,L,Color,Black #000000,,,MLR600-19,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,L,Color,Silver #A19FA5,,,MLR600-18,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,L,Color,White #F5F7F6,,,MLR600-17,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,M,Color,MistyRose #CAA39A,,,MLR600-20,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,M,Color,Black #000000,,,MLR600-19,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,M,Color,Silver #A19FA5,,,MLR600-18,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,M,Color,White #F5F7F6,,,MLR600-17,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,S,Color,MistyRose #CAA39A,,,MLR600-20,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,S,Color,Black #000000,,,MLR600-19,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,S,Color,Silver #A19FA5,,,MLR600-18,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,S,Color,White #F5F7F6,,,MLR600-17,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XS,Color,MistyRose #CAA39A,,,MLR600-20,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XS,Color,Black #000000,,,MLR600-19,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XS,Color,Silver #A19FA5,,,MLR600-18,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XS,Color,White #F5F7F6,,,MLR600-17,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXS,Color,MistyRose #CAA39A,,,MLR600-20,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXS,Color,Black #000000,,,MLR600-19,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXS,Color,Silver #A19FA5,,,MLR600-18,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
grace-feather-trimmed-dress-with-a-front-slit-black-friday,Celina Feather-Trimmed Dress with a Front Slit,Size,XXS,Color,White #F5F7F6,,,MLR600-17,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XXL,Color,Golden #DAC287,,,MLR600-22,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XXL,Color,White #F5F7F6,,,MLR600-21,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XL,Color,Golden #DAC287,,,MLR600-22,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XL,Color,White #F5F7F6,,,MLR600-21,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,L,Color,Golden #DAC287,,,MLR600-22,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,L,Color,White #F5F7F6,,,MLR600-21,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,M,Color,Golden #DAC287,,,MLR600-22,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,M,Color,White #F5F7F6,,,MLR600-21,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,S,Color,Golden #DAC287,,,MLR600-22,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,S,Color,White #F5F7F6,,,MLR600-21,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XS,Color,Golden #DAC287,,,MLR600-22,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XS,Color,White #F5F7F6,,,MLR600-21,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XXS,Color,Golden #DAC287,,,MLR600-22,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
kelly-elegant-sparkly-party-co-ord-set-black-friday,Kelly Elegant Sparkly Party Co-ord Set,Size,XXS,Color,White #F5F7F6,,,MLR600-21,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
theona-featured-with-a-maxi-skirt-long-train-black-friday,Doris Featured with a Maxi Skirt  & Long Train,Size,XXL,Color,Black #000000,,,MLR600-24,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
theona-featured-with-a-maxi-skirt-long-train-black-friday,Doris Featured with a Maxi Skirt  & Long Train,Size,XL,Color,Black #000000,,,MLR600-24,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
theona-featured-with-a-maxi-skirt-long-train-black-friday,Doris Featured with a Maxi Skirt  & Long Train,Size,L,Color,Black #000000,,,MLR600-24,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
theona-featured-with-a-maxi-skirt-long-train-black-friday,Doris Featured with a Maxi Skirt  & Long Train,Size,M,Color,Black #000000,,,MLR600-24,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
theona-featured-with-a-maxi-skirt-long-train-black-friday,Doris Featured with a Maxi Skirt  & Long Train,Size,S,Color,Black #000000,,,MLR600-24,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
theona-featured-with-a-maxi-skirt-long-train-black-friday,Doris Featured with a Maxi Skirt  & Long Train,Size,XS,Color,Black #000000,,,MLR600-24,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
theona-featured-with-a-maxi-skirt-long-train-black-friday,Doris Featured with a Maxi Skirt  & Long Train,Size,XXS,Color,Black #000000,,,MLR600-24,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
jul-black-friday,Jul Sleeveless Maxi Dress with a Draped Cowl Neck,Size,XXL,Color,Pink #F4C3CC,,,MLR600-25,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
jul-black-friday,Jul Sleeveless Maxi Dress with a Draped Cowl Neck,Size,XL,Color,Pink #F4C3CC,,,MLR600-25,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
jul-black-friday,Jul Sleeveless Maxi Dress with a Draped Cowl Neck,Size,L,Color,Pink #F4C3CC,,,MLR600-25,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
jul-black-friday,Jul Sleeveless Maxi Dress with a Draped Cowl Neck,Size,M,Color,Pink #F4C3CC,,,MLR600-25,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
jul-black-friday,Jul Sleeveless Maxi Dress with a Draped Cowl Neck,Size,S,Color,Pink #F4C3CC,,,MLR600-25,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
jul-black-friday,Jul Sleeveless Maxi Dress with a Draped Cowl Neck,Size,XS,Color,Pink #F4C3CC,,,MLR600-25,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
jul-black-friday,Jul Sleeveless Maxi Dress with a Draped Cowl Neck,Size,XXS,Color,Pink #F4C3CC,,,MLR600-25,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XXL,Color,Lavender #AFA4CE,,,MLR600-27,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XXL,Color,Olive #C5B783,,,MLR600-26,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XL,Color,Lavender #AFA4CE,,,MLR600-27,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XL,Color,Olive #C5B783,,,MLR600-26,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,L,Color,Lavender #AFA4CE,,,MLR600-27,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,L,Color,Olive #C5B783,,,MLR600-26,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,M,Color,Lavender #AFA4CE,,,MLR600-27,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,M,Color,Olive #C5B783,,,MLR600-26,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,S,Color,Lavender #AFA4CE,,,MLR600-27,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,S,Color,Olive #C5B783,,,MLR600-26,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XS,Color,Lavender #AFA4CE,,,MLR600-27,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XS,Color,Olive #C5B783,,,MLR600-26,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XXS,Color,Lavender #AFA4CE,,,MLR600-27,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
lia-black-friday,Lia with a Maxi Skirt and Open Back,Size,XXS,Color,Olive #C5B783,,,MLR600-26,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
combination-beige-dress-with-an-embroidery-black-friday,Combination Beige Dress with an Embroidery,Size,XXL,Color,Beige #EDE4DF,,,MLR300-35,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
combination-beige-dress-with-an-embroidery-black-friday,Combination Beige Dress with an Embroidery,Size,XL,Color,Beige #EDE4DF,,,MLR300-35,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
combination-beige-dress-with-an-embroidery-black-friday,Combination Beige Dress with an Embroidery,Size,L,Color,Beige #EDE4DF,,,MLR300-35,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
combination-beige-dress-with-an-embroidery-black-friday,Combination Beige Dress with an Embroidery,Size,M,Color,Beige #EDE4DF,,,MLR300-35,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
combination-beige-dress-with-an-embroidery-black-friday,Combination Beige Dress with an Embroidery,Size,S,Color,Beige #EDE4DF,,,MLR300-35,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
combination-beige-dress-with-an-embroidery-black-friday,Combination Beige Dress with an Embroidery,Size,XS,Color,Beige #EDE4DF,,,MLR300-35,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
combination-beige-dress-with-an-embroidery-black-friday,Combination Beige Dress with an Embroidery,Size,XXS,Color,Beige #EDE4DF,,,MLR300-35,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Pink Peony#F99FC9,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Hydrangea#F5E1A4,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Blue Peony#9595D2,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXL,Color,Apple Blossom#D9EA9A,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Pink Peony#F99FC9,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Hydrangea#F5E1A4,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Blue Peony#9595D2,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XL,Color,Apple Blossom#D9EA9A,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Pink Peony#F99FC9,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Hydrangea#F5E1A4,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Blue Peony#9595D2,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,L,Color,Apple Blossom#D9EA9A,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Pink Peony#F99FC9,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Hydrangea#F5E1A4,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Blue Peony#9595D2,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,M,Color,Apple Blossom#D9EA9A,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Pink Peony#F99FC9,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Hydrangea#F5E1A4,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Blue Peony#9595D2,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,S,Color,Apple Blossom#D9EA9A,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Pink Peony#F99FC9,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Hydrangea#F5E1A4,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Blue Peony#9595D2,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XS,Color,Apple Blossom#D9EA9A,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Pink Peony#F99FC9,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Hydrangea#F5E1A4,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Blue Peony#9595D2,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
elegant-off-the-shoulder-maxi-dress-with-a-heart-shaped-neckline-front-slit-and-a-long-train-black-friday,Elegant off-the-shoulder maxi dress with a delicate floral print,Size,XXS,Color,Apple Blossom#D9EA9A,,,Milla400-1,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
delicate-strapless-cocktail-dress-with-a-floral-print-black-friday,Strapless maxi dress with a delicate floral print,Size,XXL,Color,Pink Peony#F99FC9,,,Milla400-2,,,0,not stocked,not stocked,not stocked,not stocked,not stocked
